ENSEMBLID	X7h
ENSG00000162959	ENSG00000162959	0.0314088360866851
ENSG00000162961	ENSG00000162961	-0.000101038544947881
ENSG00000162975	ENSG00000162975	0.128557427390472
ENSG00000162976	ENSG00000162976	0.1761135273333
ENSG00000162989	ENSG00000162989	-0.0182913220374307
ENSG00000162992	ENSG00000162992	0.164761677187376
ENSG00000162999	ENSG00000162999	0.271048248105961
ENSG00000163001	ENSG00000163001	0.290194532176462
ENSG00000163002	ENSG00000163002	-0.290875390706805
ENSG00000163006	ENSG00000163006	0.422776249963627
ENSG00000163012	ENSG00000163012	0.0145431137943941
ENSG00000163029	ENSG00000163029	0.368448208518382
ENSG00000163032	ENSG00000163032	-0.0600044557329182
ENSG00000163050	ENSG00000163050	-0.334757204645211
ENSG00000163053	ENSG00000163053	0.102596229333735
ENSG00000163069	ENSG00000163069	0.0577210949870152
ENSG00000163072	ENSG00000163072	-0.061379445580218
ENSG00000163082	ENSG00000163082	-0.0621823550442982
ENSG00000163083	ENSG00000163083	0.0782392181602685
ENSG00000163104	ENSG00000163104	0.0389960258169702
ENSG00000163106	ENSG00000163106	-0.0899719052768576
ENSG00000163110	ENSG00000163110	-0.211336247578179
ENSG00000163114	ENSG00000163114	0.206065474232059
ENSG00000163131	ENSG00000163131	-0.207619809287385
ENSG00000163138	ENSG00000163138	0.077335581266451
ENSG00000163141	ENSG00000163141	0.0954456313123823
ENSG00000163154	ENSG00000163154	0.0267360376451181
ENSG00000163157	ENSG00000163157	-0.325110528793225
ENSG00000163159	ENSG00000163159	0.295361463141736
ENSG00000163161	ENSG00000163161	0.230592562894908
ENSG00000163162	ENSG00000163162	0.245049859381678
ENSG00000163166	ENSG00000163166	0.151364602487158
ENSG00000163202	ENSG00000163202	-0.526921507107531
ENSG00000163206	ENSG00000163206	-0.516808676394152
ENSG00000163207	ENSG00000163207	0.271103905517309
ENSG00000163209	ENSG00000163209	-0.0490220244250216
ENSG00000163214	ENSG00000163214	-0.087028894269085
ENSG00000163219	ENSG00000163219	0.373969479258596
ENSG00000163220	ENSG00000163220	0.396551984278929
ENSG00000163221	ENSG00000163221	-0.495337029754439
ENSG00000163235	ENSG00000163235	0.512538913313794
ENSG00000163239	ENSG00000163239	0.0576080185483618
ENSG00000163257	ENSG00000163257	-0.0265251631003919
ENSG00000163263	ENSG00000163263	-0.226617066114199
ENSG00000163273	ENSG00000163273	0.0415709978221296
ENSG00000163283	ENSG00000163283	-0.0458319534756235
ENSG00000163285	ENSG00000163285	-0.175865986786876
ENSG00000163291	ENSG00000163291	-0.0131513159011695
ENSG00000163295	ENSG00000163295	-0.00755745903611604
ENSG00000163312	ENSG00000163312	0.0247227337986174
ENSG00000163319	ENSG00000163319	-0.0531220097868393
ENSG00000163344	ENSG00000163344	0.300504694682254
ENSG00000163347	ENSG00000163347	-0.105233369242783
ENSG00000163348	ENSG00000163348	0.170242386234529
ENSG00000163354	ENSG00000163354	-0.083175455298558
ENSG00000163357	ENSG00000163357	-0.0704508666013783
ENSG00000163362	ENSG00000163362	-0.054431718373575
ENSG00000163376	ENSG00000163376	-0.0667181514077484
ENSG00000163382	ENSG00000163382	-0.0279807871311043
ENSG00000163389	ENSG00000163389	0.0498410686089915
ENSG00000163393	ENSG00000163393	-0.0418275595668739
ENSG00000163395	ENSG00000163395	0.0610433127781788
ENSG00000163412	ENSG00000163412	-0.100772895466143
ENSG00000163421	ENSG00000163421	-0.0488734336622822
ENSG00000163424	ENSG00000163424	-0.0316252623429989
ENSG00000163428	ENSG00000163428	-0.0483936410714791
ENSG00000163430	ENSG00000163430	0.0440048819775575
ENSG00000163449	ENSG00000163449	-0.0943454355932669
ENSG00000163453	ENSG00000163453	-0.351018880631666
ENSG00000163462	ENSG00000163462	-0.0886163461351662
ENSG00000163463	ENSG00000163463	-0.492974733352201
ENSG00000163464	ENSG00000163464	-0.0902652463398326
ENSG00000163472	ENSG00000163472	0.244841207485598
ENSG00000163481	ENSG00000163481	-0.199900067301378
ENSG00000163482	ENSG00000163482	-0.118198358475244
ENSG00000163485	ENSG00000163485	0.205841280289826
ENSG00000163501	ENSG00000163501	0.138707474745017
ENSG00000163507	ENSG00000163507	0.248680223890818
ENSG00000163508	ENSG00000163508	-0.454721005750184
ENSG00000163512	ENSG00000163512	0.171799819568749
ENSG00000163517	ENSG00000163517	-0.0509123570826594
ENSG00000163519	ENSG00000163519	0.0667187519262219
ENSG00000163520	ENSG00000163520	-0.140549423448445
ENSG00000163531	ENSG00000163531	0.000539316409566837
ENSG00000163534	ENSG00000163534	-0.026611858670833
ENSG00000163535	ENSG00000163535	0.1734761290836
ENSG00000163541	ENSG00000163541	-0.153904551607401
ENSG00000163558	ENSG00000163558	0.235868582047767
ENSG00000163563	ENSG00000163563	0.173171590181312
ENSG00000163564	ENSG00000163564	-0.265569233506038
ENSG00000163568	ENSG00000163568	-0.233612637681703
ENSG00000163576	ENSG00000163576	-0.29916891031848
ENSG00000163584	ENSG00000163584	-0.0943078284466257
ENSG00000163586	ENSG00000163586	0.28704865247443
ENSG00000163590	ENSG00000163590	-0.0880091063944774
ENSG00000163596	ENSG00000163596	0.319745542508904
ENSG00000163599	ENSG00000163599	0.221329815995367
ENSG00000163606	ENSG00000163606	-0.135528803578514
ENSG00000163607	ENSG00000163607	-0.248729651291112
ENSG00000163608	ENSG00000163608	0.255223582524514
ENSG00000163617	ENSG00000163617	-0.0386504073530138
ENSG00000163625	ENSG00000163625	0.131032335303448
ENSG00000163626	ENSG00000163626	0.113345653178308
ENSG00000163629	ENSG00000163629	0.0194450552681549
ENSG00000163630	ENSG00000163630	-0.105452443098652
ENSG00000163631	ENSG00000163631	0.0564582732482011
ENSG00000163636	ENSG00000163636	-0.0846039457453861
ENSG00000163637	ENSG00000163637	-0.0312633983701929
ENSG00000163638	ENSG00000163638	-0.0114494145060429
ENSG00000163644	ENSG00000163644	-0.0963513072991959
ENSG00000163645	ENSG00000163645	-0.0302803769808495
ENSG00000163661	ENSG00000163661	-0.0184843507097311
ENSG00000163673	ENSG00000163673	-0.433289788325712
ENSG00000163681	ENSG00000163681	0.0644875318100026
ENSG00000163682	ENSG00000163682	0.361417093794701
ENSG00000163686	ENSG00000163686	0.0107618316667167
ENSG00000163689	ENSG00000163689	-0.0331671254112361
ENSG00000163694	ENSG00000163694	0.0926032973629933
ENSG00000163697	ENSG00000163697	-0.0838989164638096
ENSG00000163704	ENSG00000163704	-0.299517813860221
ENSG00000163705	ENSG00000163705	0.177044343661652
ENSG00000163710	ENSG00000163710	0.207705772284479
ENSG00000163719	ENSG00000163719	0.195475065727174
ENSG00000163736	ENSG00000163736	-0.243957285049998
ENSG00000163737	ENSG00000163737	-0.761694472537708
ENSG00000163738	ENSG00000163738	0.694150420813683
ENSG00000163743	ENSG00000163743	0.0331270091982461
ENSG00000163754	ENSG00000163754	0.003264559912731
ENSG00000163755	ENSG00000163755	-0.124099846848732
ENSG00000163762	ENSG00000163762	-0.180894868366772
ENSG00000163785	ENSG00000163785	0.0140775915642643
ENSG00000163788	ENSG00000163788	-0.123170273313536
ENSG00000163794	ENSG00000163794	0.0209777187688148
ENSG00000163795	ENSG00000163795	-0.00390941355574537
ENSG00000163806	ENSG00000163806	-0.00506253415422867
ENSG00000163807	ENSG00000163807	-0.00745928997440881
ENSG00000163811	ENSG00000163811	-0.461066316578291
ENSG00000163814	ENSG00000163814	0.802780690262349
ENSG00000163815	ENSG00000163815	-0.503379350648918
ENSG00000163817	ENSG00000163817	0.0400808123490416
ENSG00000163825	ENSG00000163825	-0.00992384277580705
ENSG00000163827	ENSG00000163827	0.0413381209559021
ENSG00000163832	ENSG00000163832	0.0155985848394102
ENSG00000163840	ENSG00000163840	0.018654139402489
ENSG00000163867	ENSG00000163867	-0.00961280668214629
ENSG00000163872	ENSG00000163872	-0.0601333480995632
ENSG00000163874	ENSG00000163874	-0.00282075004020991
ENSG00000163885	ENSG00000163885	-0.718958285463363
ENSG00000163888	ENSG00000163888	-0.19669837534936
ENSG00000163898	ENSG00000163898	-0.0300045055589286
ENSG00000163909	ENSG00000163909	-0.0613739499983034
ENSG00000163913	ENSG00000163913	0.0139673679207405
ENSG00000163914	ENSG00000163914	-0.133826574437493
ENSG00000163923	ENSG00000163923	0.044042998162487
ENSG00000163930	ENSG00000163930	-0.1630110779591
ENSG00000163935	ENSG00000163935	-0.243339310410224
ENSG00000163938	ENSG00000163938	0.355427496591941
ENSG00000163939	ENSG00000163939	-0.129545574334394
ENSG00000163945	ENSG00000163945	-0.145077078338125
ENSG00000163956	ENSG00000163956	0.115955341066333
ENSG00000163958	ENSG00000163958	0.313732269035765
ENSG00000163961	ENSG00000163961	0.0829227778304329
ENSG00000163993	ENSG00000163993	-0.16235862364536
ENSG00000164002	ENSG00000164002	0.188332981254428
ENSG00000164007	ENSG00000164007	-0.26612889635212
ENSG00000164008	ENSG00000164008	0.249655766250247
ENSG00000164023	ENSG00000164023	-0.0680912867628152
ENSG00000164024	ENSG00000164024	-0.0714453576788863
ENSG00000164031	ENSG00000164031	0.00785890303486051
ENSG00000164035	ENSG00000164035	-0.110696719391567
ENSG00000164045	ENSG00000164045	0.203171882678289
ENSG00000164047	ENSG00000164047	0.0904657796956538
ENSG00000164048	ENSG00000164048	-0.134138266539978
ENSG00000164049	ENSG00000164049	0.0167670145041215
ENSG00000164054	ENSG00000164054	-0.0581226983953851
ENSG00000164056	ENSG00000164056	0.0632104541182563
ENSG00000164066	ENSG00000164066	0.14401612517993
ENSG00000164068	ENSG00000164068	-0.00531066206112799
ENSG00000164076	ENSG00000164076	0.0277517099054325
ENSG00000164077	ENSG00000164077	0.141808765051933
ENSG00000164080	ENSG00000164080	0.00383267982093294
ENSG00000164081	ENSG00000164081	-0.130336877085866
ENSG00000164087	ENSG00000164087	-0.125306013965332
ENSG00000164088	ENSG00000164088	-0.182239599024066
ENSG00000164089	ENSG00000164089	0.154409001733767
ENSG00000164091	ENSG00000164091	-0.305221487482615
ENSG00000164093	ENSG00000164093	-0.140553298901586
ENSG00000164104	ENSG00000164104	0.0565507671449925
ENSG00000164105	ENSG00000164105	-0.0801368538068745
ENSG00000164106	ENSG00000164106	-0.131080096621878
ENSG00000164107	ENSG00000164107	-0.0237788031862539
ENSG00000164111	ENSG00000164111	-0.092470005244734
ENSG00000164114	ENSG00000164114	-0.0238425620428246
ENSG00000164117	ENSG00000164117	-0.00447593621936152
ENSG00000164118	ENSG00000164118	0.0155683285992888
ENSG00000164122	ENSG00000164122	0.0281824246406221
ENSG00000164129	ENSG00000164129	-0.0244933971862622
ENSG00000164134	ENSG00000164134	-0.305822469703494
ENSG00000164136	ENSG00000164136	-0.101990506413529
ENSG00000164161	ENSG00000164161	-0.0186137372373925
ENSG00000164162	ENSG00000164162	-0.0584178204837462
ENSG00000164163	ENSG00000164163	0.241566179273542
ENSG00000164167	ENSG00000164167	0.125328725751025
ENSG00000164168	ENSG00000164168	0.265216270042397
ENSG00000164172	ENSG00000164172	0.0573669216613274
ENSG00000164175	ENSG00000164175	0.271433586335097
ENSG00000164176	ENSG00000164176	-0.434418096822974
ENSG00000164181	ENSG00000164181	0.229999350218627
ENSG00000164188	ENSG00000164188	0.0241509276771446
ENSG00000164190	ENSG00000164190	-0.120214080080055
ENSG00000164197	ENSG00000164197	0.0866755608899095
ENSG00000164209	ENSG00000164209	-0.0378834929638909
ENSG00000164221	ENSG00000164221	0.234648496951849
ENSG00000164241	ENSG00000164241	0.136619762356551
ENSG00000164244	ENSG00000164244	0.214513662563818
ENSG00000164256	ENSG00000164256	0.072287599884118
ENSG00000164258	ENSG00000164258	0.0768769808759953
ENSG00000164265	ENSG00000164265	-0.239811583655214
ENSG00000164283	ENSG00000164283	0.227324509433872
ENSG00000164291	ENSG00000164291	-0.484281796117479
ENSG00000164292	ENSG00000164292	-0.299313519035049
ENSG00000164294	ENSG00000164294	0.730029063537603
ENSG00000164299	ENSG00000164299	-0.136163766380885
ENSG00000164305	ENSG00000164305	0.140187267660921
ENSG00000164306	ENSG00000164306	-0.111118120904546
ENSG00000164307	ENSG00000164307	-0.122932118212776
ENSG00000164308	ENSG00000164308	-0.0447394917743787
ENSG00000164326	ENSG00000164326	0.0303075431117031
ENSG00000164327	ENSG00000164327	-0.120661715003232
ENSG00000164329	ENSG00000164329	0.167265534972607
ENSG00000164331	ENSG00000164331	-0.203494471196784
ENSG00000164332	ENSG00000164332	-0.225406694759244
ENSG00000164344	ENSG00000164344	0.0957941446704963
ENSG00000164346	ENSG00000164346	-0.0199439808703505
ENSG00000164347	ENSG00000164347	-0.0582504433245698
ENSG00000164362	ENSG00000164362	-0.0555108133046369
ENSG00000164393	ENSG00000164393	-0.180306136755977
ENSG00000164399	ENSG00000164399	0.238373192733459
ENSG00000164400	ENSG00000164400	-0.400864650089744
ENSG00000164402	ENSG00000164402	0.0509245903399934
ENSG00000164406	ENSG00000164406	-0.0225644615253563
ENSG00000164411	ENSG00000164411	-0.0220749117174005
ENSG00000164430	ENSG00000164430	-0.0125514084981833
ENSG00000164434	ENSG00000164434	0.0285275424605237
ENSG00000164451	ENSG00000164451	0.0513492793136342
ENSG00000164458	ENSG00000164458	-0.0475689980634761
ENSG00000164463	ENSG00000164463	-0.0215945432506125
ENSG00000164466	ENSG00000164466	-0.0117805432656756
ENSG00000164485	ENSG00000164485	-0.043828292747954
ENSG00000164488	ENSG00000164488	0.0752863314294725
ENSG00000164494	ENSG00000164494	0.0961804416183192
ENSG00000164506	ENSG00000164506	-0.0378527142844517
ENSG00000164508	ENSG00000164508	0.125351202882275
ENSG00000164520	ENSG00000164520	-0.033455960338667
ENSG00000164532	ENSG00000164532	-0.0388008918692832
ENSG00000164542	ENSG00000164542	0.0124487183440397
ENSG00000164543	ENSG00000164543	0.074079044324173
ENSG00000164576	ENSG00000164576	-0.0070186551869309
ENSG00000164588	ENSG00000164588	0.017791189329633
ENSG00000164597	ENSG00000164597	0.0266647363553624
ENSG00000164600	ENSG00000164600	-0.118692813914291
ENSG00000164609	ENSG00000164609	0.0476804929036282
ENSG00000164615	ENSG00000164615	0.204608194854623
ENSG00000164619	ENSG00000164619	-0.149739676657878
ENSG00000164620	ENSG00000164620	-0.111035601679482
ENSG00000164631	ENSG00000164631	-0.117705291034877
ENSG00000164638	ENSG00000164638	0.0339541398165132
ENSG00000164645	ENSG00000164645	-0.134731519750287
ENSG00000164649	ENSG00000164649	0.045901641798026
ENSG00000164651	ENSG00000164651	-0.142429770864057
ENSG00000164675	ENSG00000164675	-0.64204082568257
ENSG00000164683	ENSG00000164683	-0.090369115421072
ENSG00000164684	ENSG00000164684	0.00552277124482714
ENSG00000164692	ENSG00000164692	-0.0501132424688956
ENSG00000164694	ENSG00000164694	0.108999071828473
ENSG00000164707	ENSG00000164707	0.0905035369022726
ENSG00000164733	ENSG00000164733	-0.259471445334529
ENSG00000164736	ENSG00000164736	0.0614561836836304
ENSG00000164741	ENSG00000164741	0.115479477633952
ENSG00000164743	ENSG00000164743	-0.109732505063899
ENSG00000164751	ENSG00000164751	0.16838579046282
ENSG00000164754	ENSG00000164754	0.13288094442149
ENSG00000164756	ENSG00000164756	-0.360251500323306
ENSG00000164761	ENSG00000164761	-0.0183674289620631
ENSG00000164796	ENSG00000164796	0.255342176719185
ENSG00000164808	ENSG00000164808	-0.179617061737281
ENSG00000164815	ENSG00000164815	-0.131706591955752
ENSG00000164816	ENSG00000164816	-0.0111215476122378
ENSG00000164823	ENSG00000164823	-0.0227676962864554
ENSG00000164825	ENSG00000164825	-0.165584131324935
ENSG00000164830	ENSG00000164830	0.11689194495537
ENSG00000164849	ENSG00000164849	0.149901339954575
ENSG00000164871	ENSG00000164871	0.196601406650356
ENSG00000164877	ENSG00000164877	0.0731080451215552
ENSG00000164879	ENSG00000164879	0.0441169401051888
ENSG00000164893	ENSG00000164893	-0.183070884333662
ENSG00000164896	ENSG00000164896	-0.128999053946757
ENSG00000164897	ENSG00000164897	0.101966098196059
ENSG00000164900	ENSG00000164900	-0.0547857916056085
ENSG00000164919	ENSG00000164919	-0.182780151458054
ENSG00000164920	ENSG00000164920	-0.241964501391883
ENSG00000164924	ENSG00000164924	-0.0901700043339358
ENSG00000164929	ENSG00000164929	-0.436300748549602
ENSG00000164930	ENSG00000164930	-0.472583030231912
ENSG00000164938	ENSG00000164938	-0.113324297460472
ENSG00000164941	ENSG00000164941	0.138766078802788
ENSG00000164944	ENSG00000164944	-0.0481046792189718
ENSG00000164946	ENSG00000164946	0.136940425301709
ENSG00000164961	ENSG00000164961	0.271172565066783
ENSG00000164967	ENSG00000164967	0.184592409674915
ENSG00000164972	ENSG00000164972	0.0291467058296154
ENSG00000164975	ENSG00000164975	-0.16307862682245
ENSG00000164976	ENSG00000164976	0.205178836308649
ENSG00000164985	ENSG00000164985	0.206214466751282
ENSG00000165023	ENSG00000165023	-0.628785079386016
ENSG00000165025	ENSG00000165025	0.255293759571483
ENSG00000165028	ENSG00000165028	-0.113990160428813
ENSG00000165046	ENSG00000165046	0.018706413929797
ENSG00000165059	ENSG00000165059	-0.00440209806057368
ENSG00000165061	ENSG00000165061	-0.00379490811865709
ENSG00000165066	ENSG00000165066	0.045772864277577
ENSG00000165076	ENSG00000165076	-0.0682747390536681
ENSG00000165091	ENSG00000165091	-0.0467985565122913
ENSG00000165092	ENSG00000165092	0.0201389992262847
ENSG00000165118	ENSG00000165118	-0.0392997727554126
ENSG00000165120	ENSG00000165120	-0.0942126463760369
ENSG00000165124	ENSG00000165124	-0.0630728790840556
ENSG00000165140	ENSG00000165140	-0.0365296192523944
ENSG00000165152	ENSG00000165152	0.00971096303947287
ENSG00000165156	ENSG00000165156	-0.0747023564527947
ENSG00000165164	ENSG00000165164	0.00183042257847355
ENSG00000165175	ENSG00000165175	-0.0652667097758304
ENSG00000165181	ENSG00000165181	-0.070999070400631
ENSG00000165182	ENSG00000165182	0.018430325316773
ENSG00000165185	ENSG00000165185	0.0624179348234903
ENSG00000165195	ENSG00000165195	-0.102489858648102
ENSG00000165197	ENSG00000165197	-0.194929506921439
ENSG00000165202	ENSG00000165202	0.156444339101877
ENSG00000165209	ENSG00000165209	-0.161711831998829
ENSG00000165215	ENSG00000165215	-0.0656167769061626
ENSG00000165238	ENSG00000165238	0.147919706549382
ENSG00000165240	ENSG00000165240	0.22268082134135
ENSG00000165244	ENSG00000165244	-0.163405727508685
ENSG00000165246	ENSG00000165246	0.348896087230049
ENSG00000165259	ENSG00000165259	0.152145887681217
ENSG00000165272	ENSG00000165272	-0.0771843777433
ENSG00000165275	ENSG00000165275	-0.114120864310634
ENSG00000165280	ENSG00000165280	-0.0398597925856758
ENSG00000165282	ENSG00000165282	0.170803082260383
ENSG00000165309	ENSG00000165309	-0.0084643567562915
ENSG00000165312	ENSG00000165312	-0.0367463573626422
ENSG00000165322	ENSG00000165322	0.0709548248276581
ENSG00000165338	ENSG00000165338	-0.0487045409824024
ENSG00000165359	ENSG00000165359	0.0692237504927598
ENSG00000165370	ENSG00000165370	0.164301011545763
ENSG00000165379	ENSG00000165379	0.0640116863524357
ENSG00000165383	ENSG00000165383	0.177939285958214
ENSG00000165409	ENSG00000165409	-0.0190128238244576
ENSG00000165416	ENSG00000165416	0.0157668121848064
ENSG00000165417	ENSG00000165417	0.00124427516557309
ENSG00000165424	ENSG00000165424	-0.0150898582904612
ENSG00000165434	ENSG00000165434	-0.0236096907177258
ENSG00000165457	ENSG00000165457	-0.0261009800589142
ENSG00000165462	ENSG00000165462	0.0147325130620386
ENSG00000165471	ENSG00000165471	0.0159501561138621
ENSG00000165475	ENSG00000165475	0.010084385997429
ENSG00000165480	ENSG00000165480	-0.13220198517714
ENSG00000165487	ENSG00000165487	-0.12861825770648
ENSG00000165490	ENSG00000165490	0.153110865541442
ENSG00000165495	ENSG00000165495	-0.10799973732533
ENSG00000165507	ENSG00000165507	0.137728640024542
ENSG00000165509	ENSG00000165509	-0.101056288918292
ENSG00000165512	ENSG00000165512	-0.0900807633674988
ENSG00000165516	ENSG00000165516	0.221727535054008
ENSG00000165527	ENSG00000165527	-0.0957523395147136
ENSG00000165533	ENSG00000165533	-0.214697208668143
ENSG00000165555	ENSG00000165555	-0.0390343707220572
ENSG00000165572	ENSG00000165572	0.000682143596373012
ENSG00000165583	ENSG00000165583	-0.0395165030819345
ENSG00000165584	ENSG00000165584	-0.0112396826629245
ENSG00000165606	ENSG00000165606	-0.0217831187567074
ENSG00000165623	ENSG00000165623	-0.190870969582663
ENSG00000165626	ENSG00000165626	-0.234289965372305
ENSG00000165629	ENSG00000165629	0.358875041643329
ENSG00000165630	ENSG00000165630	0.12607202584185
ENSG00000165643	ENSG00000165643	-0.21512140901427
ENSG00000165644	ENSG00000165644	-0.255310321024284
ENSG00000165646	ENSG00000165646	-0.0531923262025211
ENSG00000165650	ENSG00000165650	-0.317177660723391
ENSG00000165655	ENSG00000165655	-0.00438694712642462
ENSG00000165671	ENSG00000165671	0.20081215637644
ENSG00000165672	ENSG00000165672	0.489945301822403
ENSG00000165675	ENSG00000165675	-0.637067776121462
ENSG00000165682	ENSG00000165682	-0.0338215402262279
ENSG00000165689	ENSG00000165689	0.103757107398966
ENSG00000165695	ENSG00000165695	-0.196108791026631
ENSG00000165699	ENSG00000165699	0.174752547948353
ENSG00000165702	ENSG00000165702	-0.1071081517482
ENSG00000165716	ENSG00000165716	0.116568599615868
ENSG00000165730	ENSG00000165730	-0.188140430328422
ENSG00000165731	ENSG00000165731	0.135709553851525
ENSG00000165732	ENSG00000165732	0.0855057257051885
ENSG00000165775	ENSG00000165775	-0.204272733807155
ENSG00000165782	ENSG00000165782	-0.00337538133022264
ENSG00000165792	ENSG00000165792	0.368707681160078
ENSG00000165794	ENSG00000165794	-0.186298567793889
ENSG00000165804	ENSG00000165804	-0.021103086103472
ENSG00000165805	ENSG00000165805	-0.00532139597234238
ENSG00000165806	ENSG00000165806	0.00846686522650112
ENSG00000165807	ENSG00000165807	-0.00999665723004946
ENSG00000165819	ENSG00000165819	0.0434269874893565
ENSG00000165828	ENSG00000165828	-0.00230067481555304
ENSG00000165837	ENSG00000165837	-0.0549389896993899
ENSG00000165841	ENSG00000165841	0.00604671260448371
ENSG00000165868	ENSG00000165868	-0.012986902986469
ENSG00000165879	ENSG00000165879	-0.0712128210532527
ENSG00000165887	ENSG00000165887	-0.0404062751305396
ENSG00000165891	ENSG00000165891	-0.0491260090097825
ENSG00000165895	ENSG00000165895	0.00358264516725034
ENSG00000165912	ENSG00000165912	0.115886585378224
ENSG00000165915	ENSG00000165915	-0.0455900813932161
ENSG00000165916	ENSG00000165916	-0.112674042352833
ENSG00000165917	ENSG00000165917	-0.030031586568243
ENSG00000165934	ENSG00000165934	-0.205315900207771
ENSG00000165935	ENSG00000165935	-0.298702888885121
ENSG00000165949	ENSG00000165949	0.179452583810268
ENSG00000165953	ENSG00000165953	0.287944401897385
ENSG00000165970	ENSG00000165970	-0.258320679366989
ENSG00000165972	ENSG00000165972	-0.0502941241676229
ENSG00000165973	ENSG00000165973	-0.177228080027891
ENSG00000165985	ENSG00000165985	-0.0661127256851562
ENSG00000165995	ENSG00000165995	0.0099482080987124
ENSG00000166002	ENSG00000166002	-0.146272966870058
ENSG00000166012	ENSG00000166012	-0.12062448309415
ENSG00000166016	ENSG00000166016	0.0200133745505662
ENSG00000166024	ENSG00000166024	0.209276181750949
ENSG00000166037	ENSG00000166037	-0.0323504204433922
ENSG00000166046	ENSG00000166046	-0.0877002469472249
ENSG00000166068	ENSG00000166068	-0.0135980663492257
ENSG00000166105	ENSG00000166105	-0.378171038659528
ENSG00000166106	ENSG00000166106	0.0166159897031063
ENSG00000166111	ENSG00000166111	0.0713802386793727
ENSG00000166128	ENSG00000166128	0.0416020078487236
ENSG00000166130	ENSG00000166130	0.174142514117623
ENSG00000166136	ENSG00000166136	0.122802710852023
ENSG00000166148	ENSG00000166148	0.391332888551678
ENSG00000166152	ENSG00000166152	-0.187906695930122
ENSG00000166153	ENSG00000166153	0.140459538811312
ENSG00000166159	ENSG00000166159	-0.0524100623440897
ENSG00000166167	ENSG00000166167	0.500620178963156
ENSG00000166169	ENSG00000166169	0.657071669879956
ENSG00000166170	ENSG00000166170	-0.92932626692891
ENSG00000166171	ENSG00000166171	1.03265177067322
ENSG00000166173	ENSG00000166173	0.659909148076389
ENSG00000166189	ENSG00000166189	0.00598035245344194
ENSG00000166192	ENSG00000166192	0.0188965633186783
ENSG00000166197	ENSG00000166197	-0.000432752974274327
ENSG00000166199	ENSG00000166199	-0.0616249529730878
ENSG00000166224	ENSG00000166224	0.474926183095832
ENSG00000166225	ENSG00000166225	0.459281396978764
ENSG00000166226	ENSG00000166226	-0.252278892815235
ENSG00000166228	ENSG00000166228	0.30652471807829
ENSG00000166233	ENSG00000166233	-0.29549691210407
ENSG00000166261	ENSG00000166261	-0.0375925480964992
ENSG00000166262	ENSG00000166262	0.101553517176071
ENSG00000166263	ENSG00000166263	-0.0387624679894554
ENSG00000166266	ENSG00000166266	-0.0406510120006856
ENSG00000166278	ENSG00000166278	0.059331738217943
ENSG00000166289	ENSG00000166289	0.0404044837477361
ENSG00000166292	ENSG00000166292	-0.0144850636482203
ENSG00000166295	ENSG00000166295	0.209511844152657
ENSG00000166311	ENSG00000166311	0.115916348893354
ENSG00000166326	ENSG00000166326	0.127677393890891
ENSG00000166333	ENSG00000166333	0.0964566361435907
ENSG00000166337	ENSG00000166337	-0.0721218967231323
ENSG00000166340	ENSG00000166340	-0.0428028337404524
ENSG00000166347	ENSG00000166347	0.294089694748579
ENSG00000166348	ENSG00000166348	0.25514918968061
ENSG00000166349	ENSG00000166349	0.0254590374091125
ENSG00000166352	ENSG00000166352	0.177984208988445
ENSG00000166377	ENSG00000166377	-0.323240155824423
ENSG00000166387	ENSG00000166387	-0.0625572225713989
ENSG00000166394	ENSG00000166394	-0.239474331764866
ENSG00000166396	ENSG00000166396	-0.229744360631593
ENSG00000166405	ENSG00000166405	-0.0381245950241373
ENSG00000166411	ENSG00000166411	-0.0629096618796779
ENSG00000166426	ENSG00000166426	-0.0524450928868877
ENSG00000166436	ENSG00000166436	0.0444129868126838
ENSG00000166439	ENSG00000166439	0.107285637797571
ENSG00000166446	ENSG00000166446	-0.0613704291884988
ENSG00000166448	ENSG00000166448	0.00333610268784016
ENSG00000166452	ENSG00000166452	-0.208695041942385
ENSG00000166454	ENSG00000166454	-0.217445546140265
ENSG00000166455	ENSG00000166455	0.063323166689921
ENSG00000166477	ENSG00000166477	-0.0503031269586221
ENSG00000166478	ENSG00000166478	0.0352619490254244
ENSG00000166501	ENSG00000166501	0.250865210376348
ENSG00000166503	ENSG00000166503	0.205470256095985
ENSG00000166507	ENSG00000166507	0.132872826508878
ENSG00000166523	ENSG00000166523	-0.489241625139141
ENSG00000166526	ENSG00000166526	-0.566676837262241
ENSG00000166527	ENSG00000166527	0.448927265565956
ENSG00000166529	ENSG00000166529	-0.639673972528994
ENSG00000166532	ENSG00000166532	-0.189530320647514
ENSG00000166558	ENSG00000166558	-0.227786492930638
ENSG00000166562	ENSG00000166562	-0.0191899623344313
ENSG00000166569	ENSG00000166569	0.203331222926252
ENSG00000166573	ENSG00000166573	-0.110641992643651
ENSG00000166589	ENSG00000166589	-0.299627004833326
ENSG00000166592	ENSG00000166592	0.249812691624892
ENSG00000166595	ENSG00000166595	0.00240821262693854
ENSG00000166596	ENSG00000166596	-0.0736785473771218
ENSG00000166634	ENSG00000166634	-0.126096633407101
ENSG00000166664	ENSG00000166664	0.0776264887731219
ENSG00000166669	ENSG00000166669	-0.0980871167148081
ENSG00000166670	ENSG00000166670	-0.101037281235675
ENSG00000166676	ENSG00000166676	0.00602632194704504
ENSG00000166707	ENSG00000166707	0.110445148753755
